"sum_sq","mean_sq","num_df","den_df","f_value","p_value","feature","term","adjusted_p_value"
1.68483823031308,1.68483823031308,1,79.4668805352153,6.29341005505924,0.0141536061328399,"seq.10000.28","case_control",0.0489594402301772
0.398450239896097,0.398450239896097,1,81.1597734315926,1.48833917766508,0.226007523209513,"seq.10000.28","sex",0.997724888229646
1.58305620912114,0.527685403040382,3,84.597395771056,1.97107387620545,0.12447394785615,"seq.10000.28","ethnicity",0.958376062048374
0.0181424891188461,0.0181424891188461,1,81.659391206096,0.0677680037110341,0.795270019075662,"seq.10000.28","calc_age",0.928566219804874
0.180439367738341,0.180439367738341,1,80.6489234929469,0.694848726112641,0.406982070834734,"seq.10001.7","case_control",0.546791068904501
0.0750710708221111,0.0750710708221111,1,82.0524414497377,0.289089008582088,0.592260217102994,"seq.10001.7","sex",0.997724888229646
0.0571146585000828,0.0190382195000276,3,85.6303085465939,0.0733137271143081,0.974140891646889,"seq.10001.7","ethnicity",0.999953984858424
1.21950232095149,1.21950232095149,1,82.5720242077819,4.69614610617202,0.0331113133556715,"seq.10001.7","calc_age",0.368031790555669
1.38196263710949,1.38196263710949,1,77.5440128549698,6.64977959772984,0.011809473488549,"seq.10003.15","case_control",0.0426313038262374
0.200881372299973,0.200881372299973,1,80.1554841287836,0.966608514017665,0.328485815234512,"seq.10003.15","sex",0.997724888229646
1.05533121255968,0.351777070853227,3,82.6803779075018,1.69269409019748,0.17491721693154,"seq.10003.15","ethnicity",0.995861719048915
0.155113186393263,0.155113186393263,1,80.5229825601648,0.746379442192597,0.390191148514562,"seq.10003.15","calc_age",0.718812066025033
2.35723863848985,2.35723863848985,1,83.5167561326187,8.6209086196826,0.00429229977586301,"seq.10006.25","case_control",0.0192661192667379
0.207030841021821,0.207030841021821,1,85.9067430049546,0.757154550567087,0.386645387288143,"seq.10006.25","sex",0.997724888229646
0.95171127351992,0.317237091173307,3,87.4020893866902,1.16020157192531,0.329628505816811,"seq.10006.25","ethnicity",0.999953984858424
0.128392442600632,0.128392442600632,1,86.1236857765085,0.469557683742617,0.495030978678279,"seq.10006.25","calc_age",0.779983522444122
0.00319735680020442,0.00319735680020442,1,81.8858060578375,0.01534489847245,0.901718188907606,"seq.10008.43","case_control",0.935172566636738
0.00817956001422116,0.00817956001422116,1,84.4347872830238,0.0392557120805256,0.843419181043448,"seq.10008.43","sex",0.997724888229646
0.6402197507052,0.2134065835684,3,86.2058764086374,1.02419046820178,0.386038210032132,"seq.10008.43","ethnicity",0.999953984858424
0.0200961143356096,0.0200961143356096,1,84.692172192186,0.0964461752129009,0.756899776459961,"seq.10008.43","calc_age",0.916377556231995
0.0743660914242534,0.0743660914242534,1,76.1153765752719,0.353291120255899,0.554018666616519,"seq.10010.10","case_control",0.674133638034218
0.0731542769632463,0.0731542769632463,1,78.8014285929841,0.347534151182063,0.557198790404266,"seq.10010.10","sex",0.997724888229646
0.155768750253485,0.0519229167511615,3,81.1785219584348,0.246670291185817,0.863480469620817,"seq.10010.10","ethnicity",0.999953984858424
0.0590139876201526,0.0590139876201526,1,79.1470324399644,0.280357853933034,0.59794884497657,"seq.10010.10","calc_age",0.836550654614563
0.0455416019889107,0.0455416019889107,1,73.192180170994,0.113315210621383,0.737364199619036,"seq.10011.65","case_control",0.820426741238946
0.055076450809816,0.055076450809816,1,74.3216103469699,0.137039527623824,0.71229492117186,"seq.10011.65","sex",0.997724888229646
0.536476721160411,0.178825573720137,3,78.2660478387187,0.44494828169464,0.721551429397817,"seq.10011.65","ethnicity",0.999953984858424
1.04003595267708,1.04003595267708,1,74.8900133588864,2.58778540684868,0.111898668974705,"seq.10011.65","calc_age",0.449314273614178
