"gencode_id","ensembl_id","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSG00000273729.1","ENSG00000273729","ENSG00000273729",-0.0384566667132962,2.21674715175239,-0.698694545903272,0.486058875315159,0.591142144129496,-0.696590863406553
"ENSG00000280417.1","ENSG00000280417","ENSG00000280417",-0.142216545274924,-3.45643846822949,-0.698353628510925,0.486077945778006,0.591142144129496,-0.696560399553099
"ENSG00000260063.1","ENSG00000260063","ENSG00000260063",0.0960379245455612,-1.96741251227361,0.69817981501509,0.486158183000616,0.591202695517189,0.69643223276577
"ENSG00000178922.18","ENSG00000178922","HYI",-0.0543219466194388,2.70606625843973,-0.698641592593356,0.486193371810741,0.591208460699471,-0.696376027590075
"ENSG00000226180.3","ENSG00000226180","ENSG00000226180",-0.072932086835913,-0.672454537343505,-0.697496259801817,0.486765124486123,0.591852947694076,-0.695463106082889
"ENSG00000211745.3","ENSG00000211745","TRBV4-2",0.14500897905834,0.510601606019853,0.697545426343866,0.486821651319683,0.591852947694076,0.695372880780567
"ENSG00000162236.13","ENSG00000162236","STX5",-0.0245070958990318,6.15941906082799,-0.697444932826611,0.48682647102417,0.591852947694076,-0.695365188071421
"ENSG00000261253.2","ENSG00000261253","ENSG00000261253",-0.145616593494447,-0.860297165900064,-0.697822800302847,0.486845304659308,0.591852947694076,-0.695335128183728
"ENSG00000250486.5","ENSG00000250486","FAM218A",-0.140479440622369,-2.62140228801264,-0.697090817413816,0.48717424144789,0.592215754472777,-0.694810221778644
"ENSG00000178694.10","ENSG00000178694","NSUN3",0.0386459500156441,5.22178344221548,0.696468422795403,0.487284374442963,0.592312551556217,0.694634517979034
"ENSG00000182612.10","ENSG00000182612","TSPAN10",0.133246871246198,-3.26933823492194,0.695995547371782,0.48735292966024,0.592321890501888,0.694525157295739
"ENSG00000267002.4","ENSG00000267002","ENSG00000267002",-0.0701103971759351,-1.20041798378016,-0.696530073558391,0.487353068067063,0.592321890501888,-0.694524936514749
"ENSG00000230532.1","ENSG00000230532","ENSG00000230532",0.0421091516328781,0.914473430282,0.69601002661345,0.487757496012646,0.592776322218035,0.69387995383222
"ENSG00000233968.7","ENSG00000233968","ENSG00000233968",-0.141960868485789,-1.16291946382207,-0.696209203715155,0.487902567233177,0.59291551808528,-0.693648664231069
"ENSG00000072657.10","ENSG00000072657","TRHDE",0.19365149243334,-2.37300761001157,0.695789884501967,0.487933923432022,0.592916514880754,0.693598677368171
"ENSG00000178573.7","ENSG00000178573","MAF",-0.0626776456574454,5.78683095966103,-0.695975169031696,0.487997976747104,0.592957241207667,-0.6934965713884
"ENSG00000196503.5","ENSG00000196503","ARL9",0.137607407540653,-2.92603041602341,0.695129215231413,0.48806825171003,0.593005521772959,0.69338455593374
"ENSG00000269927.1","ENSG00000269927","ENSG00000269927",0.181912684910463,-3.72908910038033,0.695199554806755,0.48816708886756,0.59308849734335,0.693227028214767
"ENSG00000116096.6","ENSG00000116096","SPR",0.105251107437446,-0.220295856308359,0.695259825716022,0.488209718526027,0.593103178666074,0.693159089918834
"ENSG00000225292.2","ENSG00000225292","ENSG00000225292",-0.0951465268353426,-1.77794984579216,-0.694772768894743,0.488268404669602,0.593137363205059,-0.693065567858572
"ENSG00000158683.9","ENSG00000158683","PKD1L1",-0.0791327871849934,-0.0937603668024558,-0.695102266213606,0.488364770600686,0.593217313153176,-0.692912012551009
"ENSG00000139211.7","ENSG00000139211","AMIGO2",-0.0527296263310113,3.46151721268708,-0.695174003497082,0.488519716830051,0.593368406211004,-0.692665146098773
"ENSG00000288018.1","ENSG00000288018","ENSG00000288018",-0.0908776093589452,-0.985920089053794,-0.694376317308056,0.488655490838401,0.593496194758819,-0.692448860282765
"ENSG00000231527.7","ENSG00000231527","FAM27C",0.118717907268106,-1.2255856062582,0.694637658423188,0.488707942270289,0.593522774272092,0.69236531466738
"ENSG00000161558.11","ENSG00000161558","TMEM143",-0.0349243124605045,3.35082861906285,-0.694339430423972,0.488869571621059,0.593681935841272,-0.692107898817637
"ENSG00000230303.6","ENSG00000230303","ENSG00000230303",0.132735216184528,-2.32509712923651,0.694068827058958,0.489090306921162,0.593874324974519,0.691756423088463
"ENSG00000196812.5","ENSG00000196812","ZSCAN16",0.0402295958316085,2.6570762030336,0.693451241932749,0.489100923379269,0.593874324974519,0.691739520708646
"ENSG00000037474.15","ENSG00000037474","NSUN2",-0.020551695748729,6.50240312134907,-0.693773730193486,0.489119750991013,0.593874324974519,-0.691709545901419
"ENSG00000213468.7","ENSG00000213468","FIRRE",0.0881718513331012,1.69093312701328,0.693590776866255,0.489275110009837,0.594017747252664,0.691462227751925
"ENSG00000170421.12","ENSG00000170421","KRT8",0.117723802939984,-1.84716087140394,0.693669958801217,0.489299060079266,0.594017747252664,0.691424105071124
"ENSG00000182134.16","ENSG00000182134","TDRKH",-0.0515329063943559,2.62042645631484,-0.693526630776912,0.489383336429686,0.594082916127241,-0.691289965623445
"ENSG00000102547.19","ENSG00000102547","CAB39L",0.0347190104010455,3.22179080527159,0.693132328216333,0.4898210687024,0.594577124968399,0.690593443847982
"ENSG00000236065.2","ENSG00000236065","ENSG00000236065",0.137051262924559,-1.17785742743221,0.692024804846365,0.490047600251593,0.594814918677576,0.690233117252553
"ENSG00000049247.14","ENSG00000049247","UTS2",-0.210397989122023,-0.24217293143268,-0.692033803124699,0.490132126755951,0.594880329117409,-0.690098690294781
"ENSG00000156639.12","ENSG00000156639","ZFAND3",0.0419139664157657,7.78015461206683,0.692019222527946,0.490250865218604,0.594987252325122,0.689909875315466
"ENSG00000148187.18","ENSG00000148187","MRRF",-0.0255011155964508,4.81144949717459,-0.692105076350094,0.4902970617652,0.595006128018431,-0.68983642135076
"ENSG00000187902.13","ENSG00000187902","SHISA7",0.318003245349056,-2.82298609145813,0.691526374532775,0.490416920676883,0.595114389649587,0.689645859257785
"ENSG00000089682.16","ENSG00000089682","RBM41",0.0255089349823488,4.44131360150762,0.691515173168023,0.490489843097257,0.595165684503152,0.689529933122017
"ENSG00000185359.14","ENSG00000185359","HGS",-0.0264029634553271,7.04248998135333,-0.691691406871982,0.490541967543334,0.595169882483455,-0.689447075593842
