"sum_sq","mean_sq","num_df","den_df","f_value","p_value","feature","term","adjusted_p_value"
5.90491627808672,5.90491627808672,1,100.120460844968,11.178149529256,0.00116521836797842,"seq.10000.28","case_control",0.001524427355288
0.605980262000343,0.605980262000343,1,10.9522499385575,1.1471353125793,0.307184464313071,"seq.10000.28","sex",0.667672026906825
0.410354080859049,0.136784693619683,3,10.9342032626171,0.25893673789558,0.853450138820939,"seq.10000.28","ethnicity",0.983377397892109
0.521737772670606,0.521737772670606,1,10.9605870509944,0.987662239956887,0.341748070304284,"seq.10000.28","calc_age",0.959358414556057
41.3788700889115,41.3788700889115,1,100.280736331583,86.8235846457027,3.02593672412416e-15,"seq.10001.7","case_control",1.31815775467262e-14
0.748786366854772,0.748786366854772,1,10.821276155568,1.57114769843812,0.236445470050674,"seq.10001.7","sex",0.628344949036843
1.01858666454483,0.33952888818161,3,10.7779192672788,0.712419529565573,0.565067113520288,"seq.10001.7","ethnicity",0.980196421321736
0.120480220906759,0.120480220906759,1,10.8489627619745,0.252798702225417,0.625161113276155,"seq.10001.7","calc_age",0.986891062555538
22.0355027276362,22.0355027276362,1,100.146605414704,57.8603396173859,1.56709392869986e-11,"seq.10003.15","case_control",3.61675487529072e-11
0.19424717638435,0.19424717638435,1,11.0195188769769,0.510049974091172,0.489968954672135,"seq.10003.15","sex",0.769170343507361
1.46412050285068,0.488040167616892,3,11.005555040051,1.28148516483919,0.328902209997434,"seq.10003.15","ethnicity",0.980196421321736
1.01764839041673,1.01764839041673,1,11.0256842943821,2.67211881700121,0.130321278868524,"seq.10003.15","calc_age",0.861992290155289
10.426370268067,10.426370268067,1,100.363683005496,32.4509570736475,1.22522995683285e-07,"seq.10006.25","case_control",2.05529770330627e-07
2.32755064146701,2.32755064146701,1,11.0770450654347,7.24425126012619,0.0208578441083862,"seq.10006.25","sex",0.567070253272808
0.986321837297216,0.328773945765739,3,11.0469967557216,1.0232735771579,0.419481870070233,"seq.10006.25","ethnicity",0.980196421321736
0.405493242948979,0.405493242948979,1,11.0929430690881,1.2620541456208,0.284987278876911,"seq.10006.25","calc_age",0.947059668537091
14.3126792952493,14.3126792952493,1,100.26645771877,29.7330788395696,3.57257701607702e-07,"seq.10008.43","case_control",5.8137688461222e-07
0.0139200530870425,0.0139200530870425,1,10.9818445090935,0.028917439380159,0.868062047641087,"seq.10008.43","sex",0.948644411308901
2.12589499957325,0.708631666524417,3,10.9524582122087,1.4721074073098,0.275974475458337,"seq.10008.43","ethnicity",0.972533543484144
0.629081134973687,0.629081134973687,1,10.997310779348,1.30684958398159,0.277241720352552,"seq.10008.43","calc_age",0.941955571215213
27.224366364672,27.224366364672,1,100.46962414159,75.6820724157012,6.72927818605756e-14,"seq.10010.10","case_control",2.15479761464205e-13
0.128020711023215,0.128020711023215,1,11.0998763297615,0.355889742026884,0.562767217206801,"seq.10010.10","sex",0.806436077139025
1.19866698135215,0.399555660450718,3,11.0622243231597,1.1107402840264,0.385987353728123,"seq.10010.10","ethnicity",0.980196421321736
0.0275149242641869,0.0275149242641869,1,11.1217870870423,0.076489805594776,0.787184154412774,"seq.10010.10","calc_age",0.995628426704412
9.44731684263891,9.44731684263891,1,100.313560843118,14.6041281717675,0.000230181876445608,"seq.10011.65","case_control",0.000312960898679099
0.0875343305888691,0.0875343305888691,1,11.012727991631,0.135314884071638,0.71995601232751,"seq.10011.65","sex",0.885679000463461
0.438983204378344,0.146327734792781,3,10.9817132189651,0.226200627076805,0.876209399867914,"seq.10011.65","ethnicity",0.983377397892109
0.241756411213556,0.241756411213556,1,11.029364291249,0.373718980163165,0.553375144238827,"seq.10011.65","calc_age",0.984098351040474
16.3058142037442,16.3058142037442,1,100.515492497904,36.1074265606432,3.01111688884032e-08,"seq.10012.5","case_control",5.27091060812474e-08
0.0453036641218018,0.0453036641218018,1,11.055209025424,0.100319965919297,0.757346639069179,"seq.10012.5","sex",0.900063963700075
2.87569444155775,0.958564813852585,3,11.0103682010962,2.12263602340393,0.155291342485906,"seq.10012.5","ethnicity",0.929000430706216
0.649036606996317,0.649036606996317,1,11.0841189841036,1.43721995905653,0.255592325017681,"seq.10012.5","calc_age",0.935611333209567
8.28804394370524,8.28804394370524,1,100.02252960074,14.1619456260664,0.000283004260175823,"seq.10014.31","case_control",0.000382766830501206
1.25414124735526,1.25414124735526,1,10.8126407804292,2.14297610788392,0.171681334762811,"seq.10014.31","sex",0.598791708797731
2.11746713282908,0.705822377609692,3,10.7906785263447,1.20605274311573,0.353812925260058,"seq.10014.31","ethnicity",0.980196421321736
0.213291707710871,0.213291707710871,1,10.8232727320895,0.364455785660544,0.558482221914739,"seq.10014.31","calc_age",0.984098351040474
23.5098952132187,23.5098952132187,1,100.402930313746,43.7243063882919,1.8540821359365e-09,"seq.10015.119","case_control",3.52694552395697e-09
0.794941609126377,0.794941609126377,1,10.7389479524438,1.47845280308609,0.250069094491291,"seq.10015.119","sex",0.638281610440768
1.4276080949998,0.475869364999932,3,10.6825958141378,0.88503405597316,0.479621840303766,"seq.10015.119","ethnicity",0.980196421321736
2.14381591480732,2.14381591480732,1,10.7844005213361,3.98712384929844,0.0717125872719706,"seq.10015.119","calc_age",0.810995858472557
28.1018154530321,28.1018154530321,1,100.192885751196,104.037928885079,3.53877413000456e-17,"seq.10022.207","case_control",2.85626808263467e-16
1.42138315448273,1.42138315448273,1,11.0231739116115,5.26221374528911,0.0424348259208545,"seq.10022.207","sex",0.567070253272808
